stop_id,stop_name,zone_id,stop_lat,stop_lon
RgqMpbyP,Charminar,Charminar,17.358677937923357,78.47402769352765
ZesADyKB,Shalibanda Twd  Charminar,Shahalibanda,17.354749930187328,78.47302439964548
CSCQevOc,Kilwath Twd Afzalgunj,Kilwat,17.3601274663828,78.4713749367239
RcYax5EA,Moosabowly Twd Cbs,Moosabowli,17.3642745722327,78.4666682034731
UoDW1Rgg,City College Twd Afzalgunj,City College,17.36745264535672,78.46829028554708
s4V6Ks4J,Madina Twd Afzalgunj,Madina,17.3703739526348,78.4755915518183
RvkZZP0d,Afzalgunj Twd Nampally,Afzalgunj,17.3734,78.4759
RprCTGDf,Osmangunj Twd Nampally,Osmangunj,17.3801592673954,78.4749823530744
TB1fWaY6,Gandhi Bhavan Twd Nampally,Gandhibavan,17.388345659286514,78.47138822677678
0Yr3hLAU,Nampally Railway Station Twd Ameerpet,Nampally Railway Station,17.39215949442458,78.47004978666432
48NXpBnL,Nampally Public Garoaden Twd Ameerpet,Nampally Public Garden,17.396278,78.470819
d2BfiTmX,Assembly Twd Miyapur,Assembly,17.400243,78.470014
USn7tbeB,Lakdikapool Twd Lingampally,Lakdikapool,17.403609,78.464974
FDukZMjs,Chinthal Basthi Twd Patancheru,Chintal Basthi,17.408898,78.460376
3UhhD7eG,Khairatabad Twd Patancheru,Khairatabad,17.414165437048904,78.45863971461557
5g4se2Gv,Khairatabad Rto Twd Koti,Khairatabad,17.415785,78.457715
3OS7bBog,Irrum Manzil Twd Patancheru,Irram Manzil,17.420752974516326,78.45569724523418
fAXfvzII,Nims Hospital Twd Patancheruvu,Nims Hospital,17.4230084956761,78.4543890506029
YY5SqKbk,Punjagutta Twd Patancheru,Punjagutta,17.426322878920914,78.45262885786775
DqrzaqZu,Pvr Mall Twd Patancheru,Pvr Mall Bus Stop,17.429381,78.450406
8A7oqeuK,Ameerpet Twd Patancheru,Ameerpet,17.431553,78.44765
Z9DjfexL,Maitrivanam Twd Patancheru,Maithrivanam,17.440045544433556,78.4423641399989
OCMZCOeo,Sr Nagar Twd Patancheru,Sr Nagar,17.442965253360637,78.44073727726938
C5vY3BnB,Esi Hospital Twd Patancheruvu,Esi Hospital,17.448534,78.437619
zsjaTD5B,Erragadda Twd Patancheruvu,Erragadda,17.45617,78.433778
M2X1Ipi9,Bharath Nagar Twd Patancheru,Bharath Nagar,17.467232084021962,78.42877865316824
3DO7lfEx,Moosapet Twd Patancheru,Moosapet,17.47081310529018,78.4266757867274
lRqEgaCy,Prashanth Ngr Twd Jbs,Prashanth Nagar Bus Station,17.474763993804103,78.42554926383187
7XcsjLgc,Balanagar Twd Jeedimetla,Balnagar,17.467879257671523,78.44608425580633
odvoWxTv,Idpl Water Tank Twd Jeedimetla,Idpl Water Tank,17.481725449290504,78.44902396155263
eE6hZh6A,Idpl Colony Twd Jagadgirigutta,Idpl Colony,17.48791105,78.45000699
m180Kw2G,Ganesh Nagar Twd Jeedimetla,Ganesh Nagar Chintal,17.49089,78.45099
2mWqvKcq,Chintal Twd Jeedimetla,Chintal,17.4954,78.452103
xmSPBDXm,Quthbullapur X Rd Twd Jeedimetla,Quthubullapur X Road,17.498897390179707,78.45175981428258
CSMDq4oC,Hmt Twd Gdm,Hmt,17.502845713132185,78.45028734281547
WQorkUId,Gajularam X Road Twd Jeedimetla,Gajularam X Road,17.510098,78.447706
G1qKP8Cw,Shapur Nagar Twd Jeedimetla,Shapur Nagar,17.51600121891858,78.44690233469011
U3va4YT2,Rythubazar-Jdm Twd  Jeedimetla,Rythu Bazar,17.517610097781848,78.44659120793494
r2e2nKni,Jeedimetla Substation Twd Jeedimetla,Sub Station-Jeedimetla,17.522757333829,78.443386182835
cR5ySdRd,Jeedimetla Twd Gandimysamma,Jeedimetla,17.52636037428321,78.44031216836981
Tv9yBqAe,Saibaba Nagar Twd Gandimaisamma,Saibaba Nagar,17.536032,78.434701
R0Cm6Ou4,Suraram X Road Twd Bahadurpalle,Suraram X Road,17.5414896115876,78.43375414609909
5E4f69aT,Bahadurpally X Road Twd Gandimaisamma,Bahadur Pally X Road,17.5605816217093,78.4307647277243
o9dJvoaR,Gandimaisamma Twd Gagillapur,Gandimaisamma,17.57507524147536,78.42319428755698
xOUsyoa9,Mehdipatnam Bus Depot,Mehadipatnam Depot,17.392219,78.440777
NUmq3A4e,Mehdipatnam,Mehdipatnam,17.39472517650309,78.44017263294585
jQUipGEE,Nanal Nagar X Road Twd Langarhouse,Nanal Nagar,17.395128593905696,78.42734232111722
JDSxM2WM,Langar House Twd Kali Mandir,Langar House,17.37843771,78.4209751
7guxqq8S,Bapu Ghat Twd Sedam,Bapu-Ghat,17.374015,78.417593
832f0Tns,Tipu Khan Bridge Twd Kalii Mandir,Tippu Khan Bridge,17.371026393832324,78.4046226919575
1dz6Of8P,Suncity Twd Chevella,Suncity,17.36476225,78.39571808
iXcFXrHu,Bandlaguda X Road Twd Moinabad,Bandlaguda X Road,17.359568003934776,78.3879889547825
VHOGEY4R,Peeramcheruvu Twd Moinabad,Peeram Cheru,17.3544984086384,78.3790216386236
gg1O2ENL,Kalimandir Twd Moinabad,Kalimandir,17.3523319158945,78.3770152830632
54suq5uU,Appa Twd Moinabad,Appa Junction,17.350935382372132,78.35801659936408
qccftrvg,Golden Farm Twd Moinabad,Golden Farms,17.35369008294187,78.34210305687256
FLnjOddn,Osman Sagar X Road Twd Moinabad,Osman Sagar X Rd,17.3531014085184,78.3308846424825
BAsXhVXt,Aziz Nagar X Road Twd Chevella,Aziz Nagar X Roads,17.344140510147906,78.32481622875423
T8BKEMqk,Himayat Nagar X Road Twd Moinabad,Himayathnagar X Road,17.3386325066237,78.3119065256401
cVsyEttO,Jbiet College Twd Chevella,Jbiet College Amdapur X Road Bus Stop,17.33140703,78.29720456
dHLhPczE,Decent Poultries Twd Chevella,Decent Poultry,17.331072578539708,78.29313397407533
zGYSG7bl,Satsang Twd Chevella,Sathsang,17.330027911856615,78.2801198974909
4HJn54j9,Moinabad Twd Sedam,Moinabad,17.328394,78.272705
lnjUAaN4,Ayaan Institute Of Medical Science Twd Vikarabad,Ayaan College,17.31438034,78.25669684
wlPJRBNI,Kanakamamidi Road Twd Vikarabad,Kanakamamidi,17.31323060832708,78.24891775849083
uCKYOKAS,Kethireddypally X Road Twd Vikarabad,Kethireddy Pally X Road,17.31019105582616,78.22889235042727
R1auSRjt,Appareddyguda X Road Twd Vikarabad,Appareddyguda X Road,17.310196184866054,78.22376400154526
YXAEgiIa,Tholkatta X Roads Twd Vikarabad,Tholkatta X Roads,17.313455937184585,78.21691900491716
nJkfMg0G,Mudimyal Twd Vikarabad,Mudimyal,17.31947984,78.20895821
BugaVeWl,Kandawada X Road Twd Vikarabad,Kandawada X Road,17.307182181327995,78.18237483236942
3F5hR7yF,Malkapur Twd Vikarabad,Malkapur,17.312,78.172
SAhnyNt4,Kesaram Twd Vikarabad,Kesaram,17.30638448,78.1610097
oi5Cgsii,Chevella Bus Station,Chevella Bs,17.313487,78.138914
fTpo5ntA,Kesaram Twd Himayatsagar,Kesaram,17.30654741,78.16108078
rFMmZ6lY,Malkapur Twd Hyderanad,Malkapur,17.312283300373174,78.17197322969923
CExXC0fB,Kandawada X Road Twd Himayatnagar,Kandawada X Road,17.30725133704267,78.1824137340463
tFPKmxrs,Mudimyal Twd Himayatsagar,Mudimyal,17.31962448636058,78.20908694860374
cIwp9JJA,Tholkatta X Roads Twd Mgbs,Tholkatta X Roads,17.31348286520384,78.21698606636582
jAH3WOsZ,Appareddyguda X Road Twd Hyderbad,Appareddyguda X Road,17.310229763875085,78.22377171369355
03dKkFHP,Kethireddypally X Road Twd Mgbs,Kethireddy Pally X Road,17.31026017402012,78.22901844978334
sUYRAR1o,Kanakamamidi Road Twd Himayat Nagar,Kanakamamidi,17.313248467296695,78.24879169547359
nfkRd9nz,Ayaan College Twd Hyderabad,Ayaan College,17.31466329,78.25676423
4BcvWaFF,Moinabad Twd Hyderabad,Moinabad,17.328963,78.27318
uboghRWM,Satsang Twd Mehdipatnam,Sathsang,17.330242990136437,78.28014671740286
kqVSR8tV,Decent Poultries Twd Mehdipatnam,Decent Poultry,17.33127226395826,78.2931554305028
EhiQ5Y3H,Jbiet College Twd Mehdipatnam,Jbiet College Amdapur X Road Bus Stop,17.331621766667745,78.29738259075903
vZHy3ifq,Himayath Nagar  X Road  Twd Mehdipatnam,Himayathnagar X Road,17.33877668838069,78.31199256372187
F5kjgZBH,Aziz Nagar X Road Twd Mehdipatnam,Aziz Nagar X Roads,17.344189191177293,78.32465795293915
2QgJHKxC,Osman Sagar X Road Twd Mehdipatnam,Osman Sagar X Rd,17.3531973109365,78.3305561031737
b8ltroJx,Golden Farm Twd Mehdipatnam,Golden Farms,17.353754068566243,78.34207087216132
kLUdNhDw,Appa Twd Mehdipatnam,Appa Junction,17.350843348535044,78.35830717399931
BOZ6ud3G,Kalimandir Twd Mehdipatnam,Kalimandir,17.352451191287,78.3768691480659
Ed7fO2rc,Peeramcheru Twd Mehdipatnam,Peeram Cheru,17.35461106,78.37880742
IJzE9Z23,Bandlaguda X Road Twd Mehdipatnam,Bandlaguda X Road,17.3598,78.3881
dHUG4Xle,Suncity Twd Mehdipatnam,Suncity,17.3651,78.3958
GFxQbpHA,Tippu Khan Bridge Twd Mehdipatnam,Tippu Khan Bridge,17.3710977510594,78.4044692202793
nIO17N4o,Lunger House,Bapu Nagar,17.374278,78.417719
9kJ7lz1Q,Langer House Twd Mehdipatnam,Langar House,17.38158304700454,78.42183708154298
rBENVtQo,Nanal Nagar Twd Mehidipatnam,Nanal Nagar,17.395487705634253,78.4273249243984
q9jjNdnh,Mehdipatnam Twd Secundrabad,Mehdipatnam,17.395273919150057,78.43979619137296
F0sCusJT,Chandrayan Gutta Twd Falaknuma,Chandrayangutta,17.327227194953696,78.47513793452589
sifjiJIl,Farooqnagar Bus Station,Farooqnagar,17.329644,78.470292
viDlsUWZ,Engine Bowli Twd Afzalgunj,Engine Bowli,17.3365662237586,78.4679501198833
8YMIlyS3,Falaknuma Bus Depot,Falaknuma Depot,17.33722755207997,78.46702500165038
W4vA60DC,Sarojini Devi Hospital Twd Koti,Sarojini Devi Hospital,17.398719,78.444326
VKioR5jw,Nmdc Twd Uppal,Nmdc,17.398961480216787,78.44955235719682
m9io71dj,Masab Tank Twd Jublee Hills,Masab Tank,17.40426080475889,78.45190465450288
qo0aajne,Pension Office Twd Panjagutta,Pension Office,17.4074738361027,78.4510845331515
0UenuDJ9,Care Hospital Twd Secunderabad,Care Hospital-Banjara Hills,17.41362673174932,78.45043346346029
ppmUDuzH,Banjara Hills Road No 7 Taj Krishna Twd Punjagutta,Banjarahills Road No 7,17.416806784117313,78.4487932920456
cz4pE5ER,G.V.K. Twd Ameerpet,Gvk Mall,17.418730990367045,78.44810396432878
ueRNhDvS,Nims Hospital Twd Uppal,Nims Hospital,17.421953360823977,78.4491151571274
knSGAN1e,Panjaguta Twd Secunderabad,Punjagutta,17.426621038973163,78.45111072063447
V9ddvO25,Greenland Twd Begumpet,Green Land,17.430726989897867,78.45590785145761
qRKZzfuC,Rj College Twd Secunderbad,Rj College,17.435037698134607,78.45528691882602
vmdvxAEq,Begumpet Hps Twd Secunderabad,Hps Begumpet,17.4427992466057,78.4588914737105
sNtT8ZDC,Shyamlal Twd Secunderabad,Shyamlal Begumpet,17.444383,78.461112
GjAAZkb2,Shoppers Stop Twd Secunderabad,Shoppers Stop Begumpet,17.44512231917755,78.465001887711
Q6FWRb1R,Prakash Nagar Twd Secunderabad,Prakash Nagar Begumpet,17.444306095337662,78.47153045015418
joW0g0Qq,Police Line Twd Secunderabad,Police Lines,17.443691,78.478073
Cmq2kMFs,Wesley College Twd Sec-Bad,Wesley College,17.44347191151179,78.48205268785652
PwJCFyTq,Paradise Metro Stn Twd Secunderabad,Paradise,17.443494936781793,78.48664998976962
KIkHjkpt,Plaza Twd Secunderabad,Plaza,17.44330305239693,78.49065722513043
X0STVNy1,Patny Twd Secunderabad,Patny,17.44318275884649,78.49624693393709
QeBJG7EM,St Anns Twd Rathifile Bus Station,Secunderabad,17.442947325300093,78.50370883941652
TaPAXfJn,Sangeeth Cross Road Twd Chilkalguda,Sangeeth-Isckon,17.441167630338985,78.50563600890398
whMygxc9,Bluesea Cafe Twd Tarnaka,Secunderabad,17.4371305954537,78.5051479719086
G7Crwnuu,Chilkalguda Twd Uppal,Chilkalguda,17.433305252319077,78.50677192143513
HxjRAjhe,Alugaddabavi Twd Uppal,Alugadda Bhavi,17.435588,78.514285
UXUFKwWS,Mettuguda Twd Uppal,Mettuguda,17.434563,78.520907
are2VdTm,Tarnaka Twd Yadagirigutta,Tarnaka,17.425805944766314,78.5327196118636
8w1CBdo1,Habsiguda Twd Uppal,Habsiguda,17.421297376185333,78.53977583351977
jtlvGReR,Hmt Nagar Twd Mallapur,Hmt Nagar,17.42443969,78.54731418
vuGTfEKr,Nacharam Village Twd Mallapur,Nacharam,17.428082172907658,78.55094254199886
2b3B8JFF,Nacharam Esi Hospital Twd Mallapur,Esi Hospital Nacharam,17.43094713,78.55324522
hjFi7eQB,Nacharam X Rd Twd Chengicherla,Nacharam X Road,17.43363562648746,78.55445891494266
U3ikAqGd,Delhi Tubes Twd Mallapur,Delhi Tubes Nacharam,17.438300227071,78.5583394443616
LwrbPeVu,Janapriya Twd Ecil,Janapriya - Mallapur,17.44177321774534,78.56528164877854
S6LmWE5N,Mallapur Bus Stop Twd Ecil,Mallapur Village,17.4454882815445,78.56740593910219
YMEKiiCq,Noma Twd Chengicharla,Noma Function Hall,17.44719501610695,78.57199788093568
ko9Sd2Em,Nfc X Roads Twd Cherlapally,Nfc X Roads,17.448470578656217,78.57579454779625
pLgbAwvD,Ashok Nagar Twd Ecil,Ashoknagar-Mallapur,17.450004551048462,78.58082905567282
9mgpyHL4,Hcl X Road Twd Cherlapally,Hcl,17.45555446179154,78.5817369951529
giCRzBi8,Ecil Factory Twd Mallapur,Ecil Gate,17.467405969913383,78.57388615792333
4wFW2Us9,Ecil X Road Twd Uppal,Ecil X Road,17.472059835509484,78.57107788196248
Q2XxpKE2,Kushaiguda Twd Ghatkesar,Kushaiguda,17.480318357777065,78.57501536607744
3a2eLPl2,Nagarjuna Nagar Twd Nagaram,Nagarjuna Nagar Clny,17.4801444,78.58167026
Y7DNcZgJ,Chakripuram Twd Charlapally,Chakripuram,17.478775889232452,78.58613848686218
ltOoIRPh,Water Tank Twd Cherlapally,Cherlapally Water Tank,17.471283664672832,78.5969675704837
GTRQRJwL,Cherlapally Railway Station Twd Cherlapally,Cherlapally Railway Station,17.45904064597108,78.60438824797338
suDhrwkI,Cherlapally Bus Stand,Cherlapally,17.463285244066995,78.61145450231484
noE4riD7,Cherlapally Railway Station Twd Mallapur,Cherlapally Railway Station,17.459302896666948,78.60471278082488
0NDQJIGP,Chakripuram Twd Secunderabad,Chakripuram,17.479200364671826,78.58546793460847
fUjweVGF,Nagarjuna Nagar Twd Secunderabad,Nagarjuna Nagar Clny,17.47988472,78.58190194
vQw0DmF3,Kushaiguda Twd Secunderabad,Kushaiguda,17.48034395,78.57518468
L9yKLGu1,Hcl X Road Twd Ecil,Hcl,17.455257780650488,78.58136951923372
hTYT4HDY,Ecil Factory Twd Ecil X Road,Ecil Gate,17.46724739102869,78.5738915205002
x7w566Y0,Delhi Tubes Twd Nacharam,Delhi Tubes Nacharam,17.4380993820983,78.558230994496
iicT2HB0,Nacharam X Road Twd Uppal,Nacharam X Road,17.43346651583396,78.55520992061963
KXSa7N9r,Hmt Nagar Twd Tarnaka,Hmt Nagar,17.424028790241262,78.54717135429384
Vu61jLWF,Habsiguda Twd Tarnaka,Habsiguda,17.421528,78.538962
jyBSJxcj,Tarnaka Twd Secunderabad,Tarnaka,17.42570613900953,78.53222742494877
7kbuoXmo,Mettuguda Twd Secunderabad Railway Station,Mettuguda,17.4362017151634,78.5206600651144
V2FZzv9s,Alugadda Bhavi Twd Jbs,Alugadda Bhavi,17.435314131088564,78.51438403488962
CFbXbiQw,Chilkalguda X Road Twd Secunderabad,Chilkalguda,17.43306214811975,78.50638295273589
u3bvsFOc,Secunderabad Railway Station,Secunderabad,17.434259,78.501577
ok41NPb5,Patny Twd Begumpet,Patny,17.442960075099442,78.49667340517045
YPoQZzru,Plaza Twd Begumpet,Plaza,17.443204621664965,78.49011942051914
GVLWcO80,Paradise Metro Station Twd Begumpet,Paradise,17.44314095057875,78.48621763401826
C5RkuVFZ,Wesley College Twd Begumpet,Wesley College,17.443347223031,78.48193144196273
jwo9ywmN,Police Lines Twd Ameerpet,Police Lines,17.44365106196432,78.47499310970305
b6Ed1APh,Prakash Nagar Twd Begumpet,Prakash Nagar Begumpet,17.443991837055457,78.47139358520509
xjTl0c9a,Shopper Stop Twd Ameerpet,Shoppers Stop Begumpet,17.4448396158677,78.4649043157696
0QXQxf3w,Shyamlal  Bangla Twd Ameerpet,Shyamlal Begumpet,17.44420961951012,78.46172824501993
vICEAYpg,Begumpet Hps Twd Ameerpet,Hps Begumpet,17.442554874152,78.4592780470848
KgDSpIOK,Rj College Twd Panjagutta,Rj College,17.434999401680997,78.4555792589056
AWE6D07a,Punjagutta Twd Mehdipatnam,Punjagutta,17.426452245960245,78.45141112804414
2GQGAQJB,Nims Twd Mehdipatnam,Nims Hospital,17.421459243849505,78.44896227121355
MCux42LE,Gvk Mall Twd Koti,Gvk Mall,17.41794804379372,78.44901859925332
sIoTCd6R,Banjara Hills Road No 7 Taj Krishna Twd Mehdipatnam,Banjarahills Road No 7,17.416331831970556,78.4489354512987
A3gmwwj9,Care Hospital Twd Rgia,Care Hospital-Banjara Hills,17.413632810042,78.4506118297576
0EWpgffm,Pension Office Twd Mehdipatnam,Pension Office,17.40788488643572,78.45115899336824
wPpbiQd0,Masab Tank Twd Lakdikapul,Masab Tank,17.404163578171367,78.45224529504777
xLkxr76E,Nmdc Twd Mehdipatnam,Nmdc,17.398778406631845,78.44944775104524
gV9iNXAG,Sarojini Devi Hospital Twd Lingampally,Sarojini Devi Hospital,17.398543037738683,78.44446688890459
BJCimp4m,Mehdipatnam,Mehdipatnam,17.3944638148,78.4394866005
2ZWzuUTZ,Tippu Khan Twd Shankarpally,Tippu Khan Bridge,17.37339446398915,78.40440270951166
jsSYaRZ9,Ramdevguda Twd Shankerpally,Ramdev Guda,17.375237328424227,78.39603963221296
n1MXMQMq,Age Bar  Twd Narsingi,Age Bar,17.376563943836253,78.38581837700278
Pm13hpJV,Ibrahim Bagh Twd Narsing,Ibrahim Bagh,17.37671497160438,78.38191777467728
DJ1vRbAq,Taramathi Twd Shankarpally,Taramathi,17.376788559802506,78.37891370141307
4gvSfGeB,Neknapur Twd Shankarpally,Neknapur,17.378945180549202,78.36991489015512
kPZTFaTS,Hanuman Temple Twd Shankarpally,Hanuman Temple,17.381,78.367
AmuowBqz,Narsingi Twd Gandipet,Narsinghi,17.3842313438346,78.3614210039377
iGveCYEN,Kokapet X Road Twd Icfai,Kokapet X Rd,17.387619,78.341096
7SoNNXKp,Graped Garden Twd Khanpur,Grape Garden,17.386822689078894,78.33802878828043
sFWHBI1O,Gandipet X Road  Twd Shankarpally,Gandipet X Road,17.385,78.331
fh2ezkIf,Cbit Twd Shankarpalli,Cbit,17.3935355900935,78.32022428512572
2StGQPKr,Cbit Hostel Twd Shankerpalli,Mile Stone,17.39624969582202,78.31107795196874
R37p0OO9,Khanapur Twd Mokila,Khanapur,17.397,78.302
pqdPrHsX,Miyakhan Gadda Twd Ibs,Miyakhan Gadda,17.404933924462746,78.28495591921818
ouE3tJiF,Janwada X Road Twd Ibs,Janwada X Road,17.412737371514822,78.26676517953918
VRc2v6Sq,Kollur X Road Twd Mokila,Kollur X Road,17.417773993099914,78.24990481229281
B2E1U0Po,Donthanapally X Roadtwd Shankarpally,Dontapally,17.41855584065186,78.224317859737
Bots9uZJ,Ibs Twd Shankarpally,Indian Business School ( Ibs ),17.41892564435208,78.2169377809786
bSu8VLLo,Proddutur X Road Twd Shankarpally,Proddutur X Roads,17.422,78.21
1EbmKtfx,Mokila Twd Shankarpalli,Mokila Bus Stop,17.4319921696537,78.1897559389472
pzXN1H4j,Bulkapur Twd Shankarpally,Bulkapur,17.444802512633093,78.15878748893739
4XkSMGtG,Bhanur X Road Twd Shankarpally,Bhanur X Road,17.453,78.144
UCQMGasG,Shankarpally Bus Station,Shankarpally Bus Station,17.45583,78.13135
0WxpWnzH,Bhanur X Road Twd Mehdipatnam,Bhanur X Road,17.453334788385956,78.14411982778182
hiYDONWZ,Bulkapur Twd Mehdipatnam,Bulkapur,17.444894630995037,78.15888673067094
GzMVZaMe,Mokila Twd Gandipet,Mokila,17.433466481256,78.1868728995323
oTBBk3lA,Proddutur X Road Twd Mehdipatnam,Proddutur X Roads,17.422314014490137,78.21024298431178
lk3b2qDU,Ibs Twd Mehdipatnam,Indian Business School ( Ibs ),17.41875993793671,78.21774579591754
Io40sLXx,Donthanpally X Road Twd Mehdipatnam,Dontapally,17.41867995299534,78.22393298214146
ytvCxXFb,Kollur X Road Twd Khanapur,Kollur X Road,17.41774328150473,78.25076043839934
ev6wgDXG,Janwada X Road Twd Narsing,Janwada X Road,17.412814152597296,78.26687514904219
oFhCBRcF,Miyakhan Gadda Twd Khanapur,Miyakhan Gadda,17.405,78.286
hYWlKusT,Khanapur Twd Narsing,Khanapur,17.397296517412794,78.30198258177154
qNee7vZl,Cbit Hostel Twd Mehdipatnam,Mile Stone,17.39627529354781,78.31159830379545
3Z4AuAHK,Cbit Twd Mehdipatnam,Cbit,17.393674882929943,78.32026720411199
SRmJE3Ta,Gandipet X Road  Twd Ramdev Guda,Gandipet X Road,17.386,78.331
bakKI0au,Grapes Garden Twd Langer House,Grape Garden,17.387,78.338
EhRIzJx4,Kokapet X Road Twd Uppal,Kokapet X Rd,17.388022,78.341466
Pm5Rl4ZJ,Manchirevula X Road Twd Mehdipatnam,Narsingi X Roads,17.3854635080172,78.355480581522
1SdlIEjc,Hanuman Temple Twd Mehdipatnam,Hanuman Temple,17.38024426637546,78.36837797990209
JXAl0tDW,Neknapur Twd Mehdiptnam,Neknapur,17.379,78.37
YEipNxZK,Taramathi Twd Mehdipatnam,Taramathi,17.376898634349697,78.3789338177856
mFHd1TsQ,Ibrahim Bagh Twd Mehdiptnam,Ibrahim Bagh,17.3768448816577,78.38185611676433
YLvpA2j1,Age Bar Twd Mehidipatnam,Age Bar,17.376663136054777,78.38585861028857
PlLbsGM1,Ramdevguda Twd Mehdiptnam,Ramdev Guda,17.375122190463077,78.39702129343203
JfIOK0oA,Tippu Khan Twd Mp,Tippu Khan Bridge,17.373358417062825,78.40511351714547
uA8YdKKq,Manchirevula X Road Twd Gandipet,Narsingi X Roads,17.3853137697208,78.35566498381479
VXQBI5es,Narsingi,Narsinghi,17.385652880449932,78.35448950529099
pJbQlUdV,Hayatnagar-1 Bus Depot,Hayathnagar Bus Depot,17.326525053827773,78.59324097901651
2uOlQMbc,Hayath Nagar Depot Twd Hayath Nagar,Hayathnagar Bus Depot,17.33011503042731,78.59437286848586
9TGZiwiy,Rtc Colony Twd Hayatnagar,Rtc Colony-Hyt,17.328654,78.598786
BsjNAyiG,Hayathnagar Bus Station,Hayathnagar,17.327319938482045,78.60489331287081
qQ2eggZ4,Hayathnagar Twd Lbnagar,Hayathnagar,17.32707761,78.60373244
jIGnqtq6,Rtc Colony Twd Dsnr,Rtc Colony Upl,17.328056,78.599494
g3CVmJk7,Hayath Nagar Depot Twd Dilshuknagar,Hayathnagar Bus Depot,17.329992177727636,78.59393297723564
nib1nnsj,Bhagyalatha Twd Raithu Bazar,Bhagyalatha (Arunodaya),17.332316941353337,78.58912646770477
SeOTAz0T,Shanthi Nagar Twd Raitu Bazar,Shanthi Nagar-Vanastalipuram,17.32820612818654,78.58753859787156
3UkEBTxG,Sharada Nagar Twd Raithu Bazar,Sharada Nagar-Hayathnagar,17.328194622534447,78.58507633086482
9Ezr2Jwk,Subhadra Nagar Twd Raitu Bazar,Subhadra Nagar,17.328829577640615,78.58341870475914
tSGCiQav,Kamalanagar Twd Panama,Kamala Nagar-Vanasthalipuram,17.329825638001545,78.5790359981579
IAGvk4V9,Raithu Bazar Twd Ganesh Temple Vanasthalipuram,Raithu Bazar-Vsp,17.33049869563848,78.57515748841485
kQF1TB5X,Vanasthalipuram Complex,Vanasthalipuram Complex,17.330719203537416,78.57296615880877
3CpJuoZ6,Ganesh Temple Twd Lb Nagar,Ganesh Temple-Vanastalipuram,17.33124156275812,78.56918692527435
JMhpzU6M,Panama Godown Twd Dilshukanagar,Panama Godowns,17.33799970053927,78.56924325227739
MjEKXkAz,Chintalkunta Twd Dilshuknagar,Chintalkunta Bus Stop,17.340501,78.563096
lyF23GGb,Chintalkunta Check Post Twd Dilshuknagar,Chintalkunta Checkpost,17.342627706767566,78.55642760745923
jNMgv2Al,Lb Nagar  X Road Twd Jbs,Lb Nagar,17.347097587375245,78.55122149337176
Ap1EukzU,Kamineni Hospital Twd Jbs,Kamineni Hospetal-Lb Nagar,17.3533656317548,78.5555738449488
buDaArKj,Rajeev Gandhi Nagar Twd Jbs,Rajeev Gandhi Nagar/Sai Nagar Bus Stop,17.35991872206882,78.55758771474177
qPtExEEi,Alkapuri X Roads Twd Jbs,Alkapuri X Rds,17.365287,78.556949
BCMwFXGv,Snehapuri Twd Secunderabad,Snehapuri - Lb Nagar,17.369106411255903,78.55721623154713
AnLTMfwA,Nagole X Road Twd Uppal,Nagole X Rds,17.3767810792273,78.5577533319177
igXYuJJL,Nagole Metro Station Twd Uppal,Nagole Metro Station,17.39052648662781,78.5587478043404
qbtDyPmY,Uppal X Road  Twd Jagathgirigutta,Uppal X Roads,17.4020398586715,78.5595762357115
HRc9q9cv,Survey Of India Twd Secunderabad,Survey Of India,17.405683,78.555518
h14pP8Q5,Ngri Twd Jbs,Ngri,17.4154051662213,78.5453817445992
B9wleFxF,Railway Degree College Twd Secunderabad Rly Station,Railway Degree Collge,17.4286299145881,78.52731227874757
fDQ48G2W,Mettuguda Twd Jbs,Mettuguda,17.434189,78.520796
gVRyRzSN,Jublee Bus Station,Jbs,17.447612217508436,78.49757970989845
ajXH07Oj,Ngri Twd Uppal,Ngri,17.4154662609906,78.5457455222495
SbVE8Ev9,Survey Of India  Twd Uppal,Survey Of India,17.406015994449,78.5556103944187
bHfuhRVs,Uppal X Roads Twd Rgia,Uppal X Road,17.399935344178544,78.56028199195865
5YoLyTS1,Nagole Metro Station Twd Lb Nagar,Nagole Metro Station,17.39055719841084,78.55892480737447
sJVjEk53,Nagole X Road Twd Rgia,Nagole X Road,17.37622157097026,78.55804368873083
UsvPMDtj,Snehapuri Colony Twd Lb Nagar,Snehapuri Colony,17.368836374808627,78.55739058461732
j5uk5YHU,Alkapuri X Road Twd Lbnagar,Alkapuri X Road,17.36402244176294,78.55731279756087
C7MKjOpe,Rajeev Gandhi Nagar Twd Lb Nagar,Rajeev Gandhi Nagar,17.3596592052439,78.5578143596649
KEmdPCGs,Kamineni Hospital Twd Lb Nagar,Kamineni Hospital,17.3524400960622,78.5556759154176
3GrSvtyq,Lb Nagar X Road  Twd Hayathnagar,Lb Nagar,17.34654207243523,78.55145887707285
pXxlBybY,Chintalkunta Check Post Twd Choutuppal,Chintalkunta Check Post,17.342,78.558
HqApOlBt,Chintalkunta Twd Hayatnagar,Chintalkunta Bus Stop,17.340883817595213,78.56209784865966
nsLzkHjZ,Panama Godown Twd Hayathnagar,Panama Godowns,17.338402953403982,78.56863975524904
2vgzCngU,Ganesh Temple Twd Hayathnagar,Ganesh Temple-Vanasthalipuram,17.33180229666866,78.56924861748452
